318 1299 106 18110 370352 370357 502160 510903 510909 13226
319 1298 51 18112 371285 371290 503467 512210 512216 13228
320 1297 138 18114 372220 372225 504696 513517 513522 13230
321 1298 90 18118 373156 373161 505981 514822 514828 13234
322 1298 51 18120 374090 374095 507288 516129 516135 13236
323 1299 104 18122 375024 375029 508595 517436 517442 13238
324 1298 51 18124 375959 375962 509902 518743 518749 13240
325 1298 67 18126 376893 376898 511147 520049 520055 13242
326 1298 51 18128 377827 377831 512421 521356 521362 13244
327 1298 133 18130 378763 378767 513638 522663 522669 13246
328 1298 75 18134 379700 379704 514940 523969 523975 13250
329 1299 51 18136 380634 380638 516247 525276 525283 13252
330 1299 101 18138 381569 381574 517555 526584 526590 13254
331 1299 51 18140 382502 382508 518862 527891 527897 13256
332 1297 125 18142 383437 383442 520169 529198 529204 13258
333 1299 79 18146 384372 384376 521474 530503 530510 13262
334 1298 51 18148 385306 385311 522781 531810 531816 13264
335 1298 81 18150 386240 386245 524050 533117 533123 13266
336 1299 51 18152 387175 387179 525309 534424 534430 13268
337 1299 77 18154 388108 388112 526615 535730 535737 13270
338 1297 106 18156 389044 389048 527921 537036 537042 13274
339 1299 51 18160 389979 389984 529145 538343 538349 13276
340 1298 71 18162 390914 390918 530452 539650 539656 13278
341 1298 51 18164 391847 391852 531722 540957 540963 13280
342 1300 69 18166 392783 392787 532992 542264 542270 13282
343 1297 105 18168 393719 393723 534301 543573 543579 13284
344 1301 51 18172 394655 394659 535609 544882 544888 13288
345 1304 54 18174 395592 395598 536919 546191 546198 13290
346 1302 51 18176 396531 396536 538233 547505 547512 13292
347 1301 55 18178 397469 397473 539543 548815 548822 13294
348 1301 51 18180 398405 398410 540853 550126 550132 13296
349 1300 102 18182 399344 399348 542164 551436 551443 13298
350 1302 51 18186 400280 400285 543473 552745 552752 13302
351 1302 51 18188 401217 401222 544756 554055 554062 13304
352 1301 51 18190 402154 402158 546008 555364 555371 13306
353 1299 51 18192 403090 403095 547262 556673 556679 13308
354 1298 51 18194 404025 404030 548541 557980 557986 13310
355 1298 102 18196 404959 404963 549847 559286 559293 13312
356 1298 51 18200 405895 405899 551153 560592 560598 13316
357 1299 51 18202 406829 406833 552459 561899 561905 13318
358 1299 51 18204 407763 407768 553767 563206 563212 13320
359 1298 51 18206 408697 408702 555074 564513 564519 13322
360 1298 102 18208 409633 409637 556305 565820 565826 13324
361 1299 51 18212 410568 410573 557599 567127 567133 13328
362 1299 51 18214 411503 411507 558906 568434 568440 13330
363 1299 51 18216 412437 412441 560213 569742 569748 13332
364 1298 51 18218 413374 413378 561521 571049 571055 13334
365 1299 51 18220 414307 414312 562828 572356 572362 13336
366 1299 51 18222 415244 415248 564135 573664 573670 13338
367 1297 102 18224 416179 416184 565358 574971 574976 13340
368 1301 51 18228 417114 417118 566585 576278 576284 13344
369 1299 51 18230 418051 418055 567892 577585 577591 13346
370 1299 51 18232 418987 418991 569200 578893 578899 13348
371 1298 51 18234 419923 419927 570507 580200 580206 13350
372 1299 51 18236 420857 420861 571764 581507 581513 13352
373 1299 51 18238 421792 421796 573020 582814 582820 13354
374 1299 51 18240 422728 422731 574328 584122 584128 13356
375 1298 51 18242 423661 423666 575635 585429 585435 13358
376 1298 102 18244 424595 424600 576942 586736 586742 13360
377 1300 0 18248 425531 425536 578245 588042 588048 13364
378 1298 102 18248 426466 426470 579460 589350 589356 13364
379 1298 51 18252 427403 427407 580758 590656 590662 13368
380 1299 51 18254 428338 428343 582066 591964 591970 13370
381 1299 51 18256 429274 429278 583373 593271 593277 13372
382 1300 51 18258 430209 430214 584680 594578 594584 13374
383 1299 51 18260 431145 431149 585987 595885 595891 13376
384 1299 51 18262 432081 432084 587274 597193 597199 13378
385 1298 51 18264 433016 433020 588488 598500 598506 13380
386 1299 51 18266 433950 433954 589731 599807 599813 13382
387 1299 51 18268 434885 434889 591039 601115 601121 13384
388 1298 51 18270 435822 435825 592346 602422 602428 13386
389 1299 51 18272 436757 436760 593653 603730 603736 13388
390 1299 51 18274 437693 437697 594961 605037 605043 13390
391 1299 51 18276 438627 438632 596268 606344 606350 13392
392 1299 51 18278 439563 439567 597575 607651 607657 13394
393 1299 51 18280 440497 440502 598883 608959 608965 13396
394 1299 51 18282 441432 441437 600190 610266 610272 13398
395 1299 51 18284 442366 442371 601497 611573 611579 13400
396 1299 51 18286 443301 443305 602803 612879 612886 13402
397 1299 51 18288 444236 444241 604111 614187 614193 13404
398 1298 51 18290 445173 445178 605418 615494 615500 13406
399 1300 51 18292 446108 446112 606725 616801 616807 13408
400 1299 51 18294 447045 447049 608032 618107 618113 13412
