fill,gap,offered_fps,ok,lost,gaps,biterr,dup,junk,torn_zero,torn_stale,scattered,batch_drop,d104,d108,d1C0
1516,200000,416.1,12556,92,75,0,0,59720,0,0,0,0,75914,3977521,13810064
