# ev,win,rel,sidx,beat,occ,vpush,vpop,popEmpty,pushFull,rhPhase,rhOutI,rhOutQ,rhValidOut,cfcI,cfcQ,cfcV,cfcEst,csI,csQ,csV,pdI,pdQ,pdV,corrV,corrD,corrThr,psRunmax,psTref,psTrefRaw,psToff,psNewpk,toffVal,taRef,taAcc,taArmed,taSync,pcI,pcQ,pcV,pcStart,pcEnd,sdcAct,r3sSkips,r3sArmed,guard
# win=1 the event window; win=0 the SAME intra-frame phase one air frame (49332 enb beats) earlier, i.e. a matched no-event reference
0,0,56,1973731,1973730,0,0,0,0,0,1,-11700,-11680,0,0,0,0,2097143,0,0,0,11534,-11616,1,0,0,191374530,69455581,74,74,62,0,0,86,62,0,0,11900,11466,0,0,0,1,0,0,0
0,0,57,1973732,1973731,0,0,0,0,0,2,11868,-11984,0,0,0,0,2097143,0,0,0,11534,-11616,0,1,1999309,207098419,69455581,74,74,62,0,0,86,62,0,0,-11826,11745,0,0,0,1,0,0,0
0,0,58,1973733,1973732,0,1,0,0,0,3,11868,-11984,0,0,0,0,2097143,-11870,11929,1,11820,-11702,0,0,0,191340946,69455581,75,75,62,0,0,86,62,0,0,-11826,11745,0,0,0,1,0,0,0
0,0,59,1973734,1973733,1,0,1,0,0,0,11868,-11984,1,9995,-13298,1,2097143,0,0,0,11820,-11702,0,0,0,191340946,69455581,75,75,62,0,0,87,62,0,0,-11826,11745,1,0,0,1,0,0,0
0,0,60,1973735,1973734,0,0,0,0,0,1,12008,11840,0,0,0,0,2097143,0,0,0,11820,-11702,1,0,0,191340946,69455581,75,75,62,0,0,87,62,0,0,-11826,11745,0,0,0,1,0,0,0
0,0,61,1973736,1973735,0,0,0,0,0,2,11496,12052,0,0,0,0,2097143,0,0,0,11820,-11702,0,1,10304125,207420463,69455581,75,75,62,0,0,87,62,0,0,-11461,-11601,0,0,0,1,0,0,0
0,0,62,1973737,1973736,0,1,0,0,0,3,11496,12052,0,0,0,0,2097143,-11710,11546,1,-11997,11709,0,0,0,191047879,69455581,76,76,62,0,0,87,62,0,0,-11461,-11601,0,0,0,1,0,0,0
0,0,63,1973738,1973737,1,0,1,0,0,0,11496,12052,1,13088,10366,1,2097143,0,0,0,-11997,11709,0,0,0,191047879,69455581,76,76,62,0,0,88,62,0,0,-11461,-11601,1,0,0,1,0,0,0
0,0,64,1973739,1973738,0,0,0,0,0,1,-11896,11704,0,0,0,0,2097143,0,0,0,-11997,11709,1,0,0,191047879,69455581,76,76,62,0,0,88,62,0,0,-11461,-11601,0,0,0,1,0,0,0
0,1,-64,2022943,2022942,1,0,0,0,0,1,11728,-11976,0,0,0,0,2097142,0,0,0,11839,11847,1,0,0,191006204,69305625,43,43,30,0,0,56,62,1,0,-11552,-11600,0,0,0,1,0,2779054081,0
0,1,-63,2022944,2022943,1,0,0,0,0,2,11532,12000,0,0,0,0,2097142,0,0,0,11839,11847,0,1,10304200,207086835,69305625,43,43,30,0,0,56,62,1,0,-11665,11808,0,0,0,1,0,2779054081,0
0,1,-62,2022945,2022944,1,0,0,0,0,3,11532,12000,0,0,0,0,2097142,-11864,11479,1,11659,11667,0,0,0,190936920,69305625,44,44,30,0,0,56,62,1,0,-11665,11808,0,0,0,1,0,2779054081,0
0,1,-61,2022946,2022945,1,1,1,0,0,0,11532,12000,1,7993,14635,1,2097142,0,0,0,11659,11667,0,0,0,190936920,69305625,44,44,30,0,0,57,62,1,0,-11665,11808,1,0,0,1,0,2779054081,0
0,1,-60,2022947,2022946,1,0,0,0,0,1,11532,12000,0,0,0,0,2097142,0,0,0,11659,11667,1,0,0,190936920,69305625,44,44,30,0,0,57,62,1,0,-11665,11808,0,0,0,1,0,2779054081,0
0,1,-59,2022948,2022947,1,0,0,0,0,2,11672,-12080,0,0,0,0,2097142,0,0,0,11659,11667,0,1,7018605,207070685,69305625,44,44,30,0,0,57,62,1,0,-11458,-11898,0,0,0,1,0,2779054081,0
0,1,-58,2022949,2022948,1,0,0,0,0,3,11672,-12080,0,0,0,0,2097142,11755,11842,1,-11807,-11755,0,0,0,191121438,69305625,45,45,30,0,0,57,62,1,0,-11458,-11898,0,0,0,1,0,2779054081,0
0,1,-57,2022950,2022949,1,1,1,0,0,0,11672,-12080,1,-14794,7669,1,2097142,0,0,0,-11807,-11755,0,0,0,191121438,69305625,45,45,30,0,0,58,62,1,0,-11458,-11898,1,0,0,1,0,2779054081,0
0,1,-56,2022951,2022950,1,0,0,0,0,1,11672,-12080,0,0,0,0,2097142,0,0,0,-11807,-11755,1,0,0,191121438,69305625,45,45,30,0,0,58,62,1,0,-11458,-11898,0,0,0,1,0,2779054081,0
0,1,-55,2022952,2022951,1,0,0,0,0,2,11500,12088,0,0,0,0,2097142,0,0,0,-11807,-11755,0,1,5377705,206471880,69305625,45,45,30,0,0,58,62,1,0,-11679,-11590,0,0,0,1,0,2779054081,0
0,1,-54,2022953,2022952,1,0,0,0,0,3,11500,12088,0,0,0,0,2097142,11528,-11977,1,-11719,-11746,0,0,0,190975584,69305625,46,46,30,0,0,58,62,1,0,-11679,-11590,0,0,0,1,0,2779054081,0
0,1,-53,2022954,2022953,1,1,1,0,0,0,11500,12088,1,7941,14444,1,2097142,0,0,0,-11719,-11746,0,0,0,190975584,69305625,46,46,30,0,0,59,62,1,0,-11679,-11590,1,0,0,1,0,2779054081,0
0,1,-52,2022955,2022954,1,0,0,0,0,1,11500,12088,0,0,0,0,2097142,0,0,0,-11719,-11746,1,0,0,190975584,69305625,46,46,30,0,0,59,62,1,0,-11679,-11590,0,0,0,1,0,2779054081,0
0,1,-51,2022956,2022955,1,0,0,0,0,2,11824,-12072,0,0,0,0,2097142,0,0,0,-11719,-11746,0,1,1973045,206332729,69305625,46,46,30,0,0,59,62,1,0,11914,11871,0,0,0,1,0,2779054081,0
0,1,-50,2022957,2022956,1,0,0,0,0,3,11824,-12072,0,0,0,0,2097142,11807,11775,1,11981,11959,0,0,0,190681626,69305625,47,47,30,0,0,59,62,1,0,11914,11871,0,0,0,1,0,2779054081,0
0,1,-49,2022958,2022957,1,1,1,0,0,0,11824,-12072,1,7730,14594,1,2097142,0,0,0,11981,11959,0,0,0,190681626,69305625,47,47,30,0,0,60,62,1,0,11914,11871,1,0,0,1,0,2779054081,0
0,1,-48,2022959,2022958,1,0,0,0,0,1,11824,-12072,0,0,0,0,2097142,0,0,0,11981,11959,1,0,0,190681626,69305625,47,47,30,0,0,60,62,1,0,11914,11871,0,0,0,1,0,2779054081,0
0,1,-47,2022960,2022959,1,0,0,0,0,2,-11920,12008,0,0,0,0,2097142,0,0,0,11981,11959,0,1,5325268,206372551,69305625,47,47,30,0,0,60,62,1,0,-11959,11475,0,0,0,1,0,2779054081,0
0,1,-46,2022961,2022960,1,0,0,0,0,3,-11920,12008,0,0,0,0,2097142,-11998,11564,1,-11975,-12039,0,0,0,190882153,69305625,48,48,30,0,0,60,62,1,0,-11959,11475,0,0,0,1,0,2779054081,0
0,1,-45,2022962,2022961,1,1,1,0,0,0,-11920,12008,1,14494,-8107,1,2097142,0,0,0,-11975,-12039,0,0,0,190882153,69305625,48,48,30,0,0,61,62,1,0,-11959,11475,1,0,0,1,0,2779054081,0
0,1,-44,2022963,2022962,1,0,0,0,0,1,-11920,12008,0,0,0,0,2097142,0,0,0,-11975,-12039,1,0,0,190882153,69305625,48,48,30,0,0,61,62,1,0,-11959,11475,0,0,0,1,0,2779054081,0
0,1,-43,2022964,2022963,1,0,0,0,0,2,11688,-11940,0,0,0,0,2097142,0,0,0,-11975,-12039,0,1,6976385,206279248,69305625,48,48,30,0,0,61,62,1,0,-11443,11700,0,0,0,1,0,2779054081,0
0,1,-42,2022965,2022964,1,0,0,0,0,3,11688,-11940,0,0,0,0,2097142,11703,11607,1,12032,12014,0,0,0,190292805,69305625,49,49,30,0,0,61,62,1,0,-11443,11700,0,0,0,1,0,2779054081,0
0,1,-41,2022966,2022965,1,1,1,0,0,0,11688,-11940,1,7973,14550,1,2097142,0,0,0,12032,12014,0,0,0,190292805,69305625,49,49,30,0,0,62,62,1,0,-11443,11700,1,0,0,1,0,2779054081,0
0,1,-40,2022967,2022966,1,0,0,0,0,1,11688,-11940,0,0,0,0,2097142,0,0,0,12032,12014,1,0,0,190292805,69305625,49,49,30,0,0,62,62,1,0,-11443,11700,0,0,0,1,0,2779054081,0
0,1,-39,2022968,2022967,1,0,0,0,0,2,11816,11656,0,0,0,0,2097142,0,0,0,12032,12014,0,1,10322113,205982223,69305625,49,49,30,0,0,62,62,1,0,-11743,-11991,0,0,0,1,0,2779054081,0
0,1,-38,2022969,2022968,1,0,0,0,0,3,11816,11656,0,0,0,0,2097142,11588,11766,1,-11959,-12070,0,0,0,189948521,69305625,50,50,30,0,0,62,62,1,0,-11743,-11991,0,0,0,1,0,2779054081,0
0,1,-37,2022970,2022969,1,1,1,0,0,0,11816,11656,1,-14846,7942,1,2097142,0,0,0,-11959,-12070,0,0,0,189948521,69305625,50,50,30,0,0,63,62,1,1,-11743,-11991,1,0,0,1,0,2779054081,0
0,1,-36,2022971,2022970,1,0,0,0,0,1,11816,11656,0,0,0,0,2097142,0,0,0,-11959,-12070,1,0,0,189948521,69305625,50,50,30,0,0,63,62,0,0,-11743,-11991,0,0,0,1,0,2779054081,0
0,1,-35,2022972,2022971,1,0,0,0,0,2,-11676,11852,0,0,0,0,2097142,0,0,0,-11959,-12070,0,1,1977937,205399915,69305625,50,50,30,0,0,63,62,0,0,11941,12036,0,0,0,1,0,2779054081,0
0,1,-34,2022973,2022972,1,0,0,0,0,3,-11676,11852,0,0,0,0,2097142,11585,-11900,1,-11555,12050,0,0,0,189681335,69305625,51,51,30,0,0,63,62,0,0,11941,12036,0,0,0,1,0,2779054081,0
0,1,-33,2022974,2022973,1,1,1,0,0,0,-11676,11852,1,14662,-8125,1,2097142,0,0,0,-11555,12050,0,0,0,189681335,69305625,51,51,30,0,0,64,62,0,0,11941,12036,1,0,0,1,0,2779054081,0
0,1,-32,2022975,2022974,1,0,0,0,0,1,-11676,11852,0,0,0,0,2097142,0,0,0,-11555,12050,1,0,0,189681335,69305625,51,51,30,0,0,64,62,0,0,11941,12036,0,0,0,1,0,2779054081,0
0,1,-31,2022976,2022975,1,0,0,0,0,2,-11604,-11896,0,0,0,0,2097142,0,0,0,-11555,12050,0,1,5423120,205307723,69305625,51,51,30,0,0,64,62,0,0,-11995,-12054,0,0,0,1,0,2779054081,0
0,1,-30,2022977,2022976,1,0,0,0,0,3,-11604,-11896,0,0,0,0,2097142,11817,11645,1,11936,11519,0,0,0,189249357,69305625,52,52,30,0,0,64,62,0,0,-11995,-12054,0,0,0,1,0,2779054081,0
0,1,-29,2022978,2022977,1,1,1,0,0,0,-11604,-11896,1,7620,14795,1,2097142,0,0,0,11936,11519,0,0,0,189249357,69305625,52,52,30,0,0,65,62,0,0,-11995,-12054,1,0,0,1,0,2779054081,0
0,1,-28,2022979,2022978,1,0,0,0,0,1,-11604,-11896,0,0,0,0,2097142,0,0,0,11936,11519,1,0,0,189249357,69305625,52,52,30,0,0,65,62,0,0,-11995,-12054,0,0,0,1,0,2779054081,0
0,1,-27,2022980,2022979,1,0,0,0,0,2,-11840,11868,0,0,0,0,2097142,0,0,0,11936,11519,0,1,7089364,205458373,69305625,52,52,30,0,0,65,62,0,0,11969,11966,0,0,0,1,0,2779054081,0
0,1,-26,2022981,2022980,1,0,0,0,0,3,-11840,11868,0,0,0,0,2097142,-11974,11836,1,-11946,11693,0,0,0,189519382,69305625,53,53,30,0,0,65,62,0,0,11969,11966,0,0,0,1,0,2779054081,0
0,1,-25,2022982,2022981,1,1,1,0,0,0,-11840,11868,1,14638,-8240,1,2097142,0,0,0,-11946,11693,0,0,0,189519382,69305625,53,53,30,0,0,66,62,0,0,11969,11966,1,0,0,1,0,2779054081,0
0,1,-24,2022983,2022982,1,0,0,0,0,1,-11840,11868,0,0,0,0,2097142,0,0,0,-11946,11693,1,0,0,189519382,69305625,53,53,30,0,0,66,62,0,0,11969,11966,0,0,0,1,0,2779054081,0
0,1,-23,2022984,2022983,1,0,0,0,0,2,11692,-11716,0,0,0,0,2097142,0,0,0,-11946,11693,0,1,415636,205920116,69305625,53,53,30,0,0,66,62,0,0,11405,-12027,0,0,0,1,0,2779054081,0
0,1,-22,2022985,2022984,1,0,0,0,0,3,11692,-11716,0,0,0,0,2097142,11727,-11978,1,-11504,-11750,0,0,0,189882348,69305625,54,54,30,0,0,66,62,0,0,11405,-12027,0,0,0,1,0,2779054081,0
0,1,-21,2022986,2022985,1,1,1,0,0,0,11692,-11716,1,7564,14870,1,2097142,0,0,0,-11504,-11750,0,0,0,189882348,69305625,54,54,30,0,0,67,62,0,0,11405,-12027,1,0,0,1,0,2779054081,0
0,1,-20,2022987,2022986,1,0,0,0,0,1,11692,-11716,0,0,0,0,2097142,0,0,0,-11504,-11750,1,0,0,189882348,69305625,54,54,30,0,0,67,62,0,0,11405,-12027,0,0,0,1,0,2779054081,0
0,1,-19,2022988,2022987,1,0,0,0,0,2,11812,-11784,0,0,0,0,2097142,0,0,0,-11504,-11750,0,1,2021266,206491163,69305625,54,54,30,0,0,67,62,0,0,11668,11847,0,0,0,1,0,2779054081,0
0,1,-18,2022989,2022988,1,0,0,0,0,3,11812,-11784,0,0,0,0,2097142,11554,11976,1,-11916,-11781,0,0,0,190475184,69305625,55,55,30,0,0,67,62,0,0,11668,11847,0,0,0,1,0,2779054081,0
0,1,-17,2022990,2022989,1,1,1,0,0,0,11812,-11784,1,14782,-8189,1,2097142,0,0,0,-11916,-11781,0,0,0,190475184,69305625,55,55,30,0,0,68,62,0,0,11668,11847,1,0,0,1,0,2779054081,0
0,1,-16,2022991,2022990,1,0,0,0,0,1,11812,-11784,0,0,0,0,2097142,0,0,0,-11916,-11781,1,0,0,190475184,69305625,55,55,30,0,0,68,62,0,0,11668,11847,0,0,0,1,0,2779054081,0
0,1,-15,2022992,2022991,1,0,0,0,0,2,-11588,11628,0,0,0,0,2097142,0,0,0,-11916,-11781,0,1,5106960,206196960,69305625,55,55,30,0,0,68,62,0,0,11509,11591,0,0,0,1,0,2779054081,0
0,1,-14,2022993,2022992,1,0,0,0,0,3,-11588,11628,0,0,0,0,2097142,11680,-12073,1,12050,11880,0,0,0,190526788,69305625,56,56,30,0,0,68,62,0,0,11509,11591,0,0,0,1,0,2779054081,0
0,1,-13,2022994,2022993,1,1,1,0,0,0,-11588,11628,1,-14855,8098,1,2097142,0,0,0,12050,11880,0,0,0,190526788,69305625,56,56,30,0,0,69,62,0,0,11509,11591,1,0,0,1,0,2779054081,0
0,1,-12,2022995,2022994,1,0,0,0,0,1,-11588,11628,0,0,0,0,2097142,0,0,0,12050,11880,1,0,0,190526788,69305625,56,56,30,0,0,69,62,0,0,11509,11591,0,0,0,1,0,2779054081,0
0,1,-11,2022996,2022995,1,0,0,0,0,2,-11852,11788,0,0,0,0,2097142,0,0,0,12050,11880,0,1,11763625,205777078,69305625,56,56,30,0,0,69,62,0,0,11681,-11935,0,0,0,1,0,2779054081,0
0,1,-10,2022997,2022996,1,0,0,0,0,3,-11852,11788,0,0,0,0,2097142,11513,12073,1,-11888,-11822,0,0,0,190047045,69305625,57,57,30,0,0,69,62,0,0,11681,-11935,0,0,0,1,0,2779054081,0
0,1,-9,2022998,2022997,1,1,1,0,0,0,-11852,11788,1,14616,-8096,1,2097142,0,0,0,-11888,-11822,0,0,0,190047045,69305625,57,57,30,0,0,70,62,0,0,11681,-11935,1,0,0,1,0,2779054081,0
0,1,-8,2022999,2022998,1,0,0,0,0,1,-11852,11788,0,0,0,0,2097142,0,0,0,-11888,-11822,1,0,0,190047045,69305625,57,57,30,0,0,70,62,0,0,11681,-11935,0,0,0,1,0,2779054081,0
0,1,-7,2023000,2022999,1,0,0,0,0,2,11900,-11676,0,0,0,0,2097142,0,0,0,-11888,-11822,0,1,5329730,205736766,69305625,57,57,30,0,0,70,62,0,0,-11735,11989,0,0,0,1,0,2779054081,0
0,1,-6,2023001,2023000,1,0,0,0,0,3,11900,-11676,0,0,0,0,2097142,11795,-12101,1,-11521,-11626,0,0,0,189827831,69305625,58,58,30,0,0,70,62,0,0,-11735,11989,0,0,0,1,0,2779054081,0
0,1,-5,2023002,2023001,1,1,1,0,0,0,11900,-11676,1,7985,14549,1,2097142,0,0,0,-11521,-11626,0,0,0,189827831,69305625,58,58,30,0,0,71,62,0,0,-11735,11989,1,0,0,1,0,2779054081,0
0,1,-4,2023003,2023002,1,0,0,0,0,1,11900,-11676,0,0,0,0,2097142,0,0,0,-11521,-11626,1,0,0,189827831,69305625,58,58,30,0,0,71,62,0,0,-11735,11989,0,0,1,0,0,2779054081,1
0,1,-3,2023004,2023003,1,0,0,0,0,2,-11864,-11660,0,0,0,0,2097142,0,0,0,-11521,-11626,0,1,2025721,206116257,69305625,58,58,30,0,0,71,62,0,0,0,0,0,0,0,0,0,2779054081,1
0,1,-2,2023005,2023004,1,0,0,0,0,3,-11864,-11660,0,0,0,0,2097142,-11961,11965,1,-11805,11914,0,0,0,190240470,69305625,59,59,30,0,0,71,62,0,0,0,0,0,0,0,0,0,2779054081,1
0,1,-1,2023006,2023005,1,1,0,0,0,0,-11864,-11660,0,-14580,8012,1,2097142,0,0,0,-11805,11914,0,0,0,190240470,69305625,59,59,30,0,0,72,62,0,0,0,0,0,0,0,0,0,2779054081,1
0,1,0,2023007,2023006,2,0,0,0,0,1,-11864,-11660,0,0,0,0,2097142,0,0,0,-11805,11914,1,0,0,190240470,69305625,59,59,30,0,0,72,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,1,2023008,2023007,2,0,0,0,0,2,-11864,-11660,0,0,0,0,2097142,0,0,0,-11805,11914,0,1,439618,206815059,69305625,59,59,30,0,0,72,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,2,2023009,2023008,2,0,0,0,0,3,-11864,-11660,0,0,0,0,2097142,11718,-11910,1,11936,-11877,0,0,0,190465154,69305625,60,60,30,0,0,72,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,3,2023010,2023009,2,1,1,0,0,0,-11864,-11660,1,-7713,-14720,1,2097142,0,0,0,11936,-11877,0,0,0,190465154,69305625,60,60,30,0,0,73,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,4,2023011,2023010,2,0,0,0,0,1,-11864,-11660,0,0,0,0,2097142,0,0,0,11936,-11877,1,0,0,190465154,69305625,60,60,30,0,0,73,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,5,2023012,2023011,2,0,0,0,0,2,11640,-11548,0,0,0,0,2097142,0,0,0,11936,-11877,0,1,2060945,207531953,69305625,60,60,30,0,0,73,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,6,2023013,2023012,2,0,0,0,0,3,11640,-11548,0,0,0,0,2097142,11811,11658,1,11521,-11640,0,0,0,191324661,69305625,61,61,30,0,0,73,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,7,2023014,2023013,2,1,1,0,0,0,11640,-11548,1,-14742,7981,1,2097142,0,0,0,11521,-11640,0,0,0,191324661,69305625,61,61,30,0,0,74,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,8,2023015,2023014,2,0,0,0,0,1,11640,-11548,0,0,0,0,2097142,0,0,0,11521,-11640,1,0,0,191324661,69305625,61,61,30,0,0,74,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,9,2023016,2023015,2,0,0,0,0,2,11780,-11788,0,0,0,0,2097142,0,0,0,11521,-11640,0,1,1932192,207517734,69305625,61,61,30,0,0,74,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,10,2023017,2023016,2,0,0,0,0,3,11780,-11788,0,0,0,0,2097142,-11686,11841,1,11726,11865,0,0,0,191545510,69305625,62,62,30,0,0,74,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,11,2023018,2023017,2,1,1,0,0,0,11780,-11788,1,14556,-7880,1,2097142,0,0,0,11726,11865,0,0,0,191545510,69305625,62,62,30,0,0,75,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,12,2023019,2023018,2,0,0,0,0,1,11780,-11788,0,0,0,0,2097142,0,0,0,11726,11865,1,0,0,191545510,69305625,62,62,30,0,0,75,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,13,2023020,2023019,2,0,0,0,0,2,-11976,11964,0,0,0,0,2097142,0,0,0,11726,11865,0,1,19864993,207759657,69305625,62,62,30,0,0,75,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,14,2023021,2023020,2,0,0,0,0,3,-11976,11964,0,0,0,0,2097142,-11564,-11937,1,-11989,11590,0,0,0,191484032,69305625,63,63,30,0,0,75,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,15,2023022,2023021,2,1,1,0,0,0,-11976,11964,1,14691,-7910,1,2097142,0,0,0,-11989,11590,0,0,0,191484032,69305625,63,63,30,0,0,76,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,16,2023023,2023022,2,0,0,0,0,1,-11976,11964,0,0,0,0,2097142,0,0,0,-11989,11590,1,0,0,191484032,69305625,63,63,30,0,0,76,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,17,2023024,2023023,2,0,0,0,0,2,12016,-11760,0,0,0,0,2097142,0,0,0,-11989,11590,0,1,3545693,208093301,69305625,63,63,30,0,0,76,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,18,2023025,2023024,2,0,0,0,0,3,12016,-11760,0,0,0,0,2097142,-11841,11866,1,11845,11786,0,0,0,192041077,69305625,64,64,30,0,0,76,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,19,2023026,2023025,2,1,1,0,0,0,12016,-11760,1,-14431,7823,1,2097142,0,0,0,11845,11786,0,0,0,192041077,69305625,64,64,30,0,0,77,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,20,2023027,2023026,2,0,0,0,0,1,12016,-11760,0,0,0,0,2097142,0,0,0,11845,11786,1,0,0,192041077,69305625,64,64,30,0,0,77,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,21,2023028,2023027,2,0,0,0,0,2,-12072,-11508,0,0,0,0,2097142,0,0,0,11845,11786,0,1,3637805,208505310,69305625,64,64,30,0,0,77,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,22,2023029,2023028,2,0,0,0,0,3,-12072,-11508,0,0,0,0,2097142,11687,-11722,1,11548,-11925,0,0,0,192034935,69305625,65,65,30,0,0,77,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,23,2023030,2023029,2,1,1,0,0,0,-12072,-11508,1,-14730,7901,1,2097142,0,0,0,11548,-11925,0,0,0,192034935,69305625,65,65,30,0,0,78,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,24,2023031,2023030,2,0,0,0,0,1,-12072,-11508,0,0,0,0,2097142,0,0,0,11548,-11925,1,0,0,192034935,69305625,65,65,30,0,0,78,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,25,2023032,2023031,2,0,0,0,0,2,11984,-11688,0,0,0,0,2097142,0,0,0,11548,-11925,0,1,3733065,209075368,69305625,65,65,30,0,0,78,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,26,2023033,2023032,2,0,0,0,0,3,11984,-11688,0,0,0,0,2097142,11785,-11812,1,11602,-11528,0,0,0,192566319,69305625,66,66,30,0,0,78,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,27,2023034,2023033,2,1,1,0,0,0,11984,-11688,1,14744,-7782,1,2097142,0,0,0,11602,-11528,0,0,0,192566319,69305625,66,66,30,0,0,79,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,28,2023035,2023034,2,0,0,0,0,1,11984,-11688,0,0,0,0,2097142,0,0,0,11602,-11528,1,0,0,192566319,69305625,66,66,30,0,0,79,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,29,2023036,2023035,2,0,0,0,0,2,-11936,-11492,0,0,0,0,2097142,0,0,0,11602,-11528,0,1,2138489,209139030,69305625,66,66,30,0,0,79,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,30,2023037,2023036,2,0,0,0,0,3,-11936,-11492,0,0,0,0,2097142,-11606,11609,1,11658,-11780,0,0,0,193037600,69305625,67,67,30,0,0,79,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,31,2023038,2023037,2,1,1,0,0,0,-11936,-11492,1,0,0,0,2097142,0,0,0,11658,-11780,0,0,0,193037600,69305625,67,67,30,0,0,80,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,32,2023039,2023038,2,0,0,0,0,1,-11936,-11492,0,0,0,0,2097142,0,0,0,11658,-11780,1,0,0,193037600,69305625,67,67,30,0,0,80,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,33,2023040,2023039,2,0,0,0,0,2,11716,-11824,0,0,0,0,2097142,0,0,0,11658,-11780,0,1,6915245,209008134,69305625,67,67,30,0,0,80,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,34,2023041,2023040,2,0,0,0,0,3,11716,-11824,0,0,0,0,2097142,-11844,11796,1,-11926,11986,0,0,0,193123051,69305625,68,68,30,0,0,80,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,35,2023042,2023041,2,1,1,0,0,0,11716,-11824,1,-8030,-14569,1,2097142,0,0,0,-11926,11986,0,0,0,193123051,69305625,68,68,30,0,0,81,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,36,2023043,2023042,2,0,0,0,0,1,11716,-11824,0,0,0,0,2097142,0,0,0,-11926,11986,1,0,0,193123051,69305625,68,68,30,0,0,81,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,37,2023044,2023043,2,0,0,0,0,2,11792,11964,0,0,0,0,2097142,0,0,0,-11926,11986,0,1,14767538,209301671,69305625,68,68,30,0,0,81,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,38,2023045,2023044,2,0,0,0,0,3,11792,11964,0,0,0,0,2097142,11921,-11654,1,-11710,-12005,0,0,0,193337962,69305625,69,69,30,0,0,81,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,39,2023046,2023045,2,1,1,0,0,0,11792,11964,1,14458,-7733,1,2097142,0,0,0,-11710,-12005,0,0,0,193337962,69305625,69,69,30,0,0,82,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,40,2023047,2023046,2,0,0,0,0,1,11792,11964,0,0,0,0,2097142,0,0,0,-11710,-12005,1,0,0,193337962,69305625,69,69,30,0,0,82,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,41,2023048,2023047,2,0,0,0,0,2,-11900,-11632,0,0,0,0,2097142,0,0,0,-11710,-12005,0,1,19864913,209503405,69305625,69,69,30,0,0,82,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,42,2023049,2023048,2,0,0,0,0,3,-11900,-11632,0,0,0,0,2097142,0,0,0,11786,12041,0,0,0,193571638,69305625,70,70,30,0,0,82,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,43,2023050,2023049,2,1,1,0,0,0,-11900,-11632,1,14665,-7918,1,2097142,0,0,0,11786,12041,0,0,0,193571638,69305625,70,70,30,0,0,83,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,44,2023051,2023050,2,0,0,0,0,1,-11900,-11632,0,0,0,0,2097142,0,0,0,11786,12041,1,0,0,193571638,69305625,70,70,30,0,0,83,62,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,45,2023052,2023051,2,0,0,0,0,2,11916,-11548,0,0,0,0,2097142,0,0,0,11786,12041,0,1,2068637,209802698,69305625,70,70,30,0,0,83,62,0,0,0,0,0,0,0,0,1,2779054081,1
