# sidx,nbytes,magic,seq,nbad,ok
7103945,1528,1,139,0,1
7153277,1528,1,140,0,1
7202609,1528,1,141,0,1
7251941,1528,1,142,0,1
7301273,1528,1,143,0,1
7350605,1528,1,144,0,1
7399937,1528,1,145,0,1
7449269,1528,1,146,0,1
7498605,1528,1,147,0,1
7547937,1528,1,148,0,1
7597269,1528,1,149,0,1
7646601,1528,1,150,0,1
7695933,1528,1,151,0,1
7745265,1528,1,152,0,1
7794597,1528,1,153,0,1
7843929,1528,1,154,0,1
7893265,1528,1,155,0,1
7942597,1528,1,156,0,1
7991929,1528,1,157,0,1
8041261,1528,1,158,0,1
8090593,1528,1,159,0,1
8139925,1528,1,160,0,1
8189257,1528,1,161,0,1
8238589,1528,1,162,0,1
8287925,1528,1,163,0,1
8337257,1528,1,164,0,1
8386589,1528,1,165,0,1
8435921,1528,1,166,0,1
8485253,1528,1,167,0,1
8534585,1528,1,168,0,1
8583917,1528,1,169,0,1
8633249,1528,1,170,0,1
8682585,1528,1,171,0,1
8731917,1528,1,172,0,1
8781249,1528,1,173,0,1
8830581,1528,1,174,0,1
8879913,1528,1,175,0,1
8929245,1528,1,176,0,1
8978577,1528,1,177,0,1
9027909,1528,1,178,0,1
9077245,1528,1,179,0,1
9126577,1528,1,180,0,1
9175909,1528,1,181,0,1
9225241,1528,1,182,0,1
9274573,1528,1,183,0,1
9323905,1528,1,184,0,1
9373237,1528,1,185,0,1
9422569,1528,1,186,0,1
9471905,1528,1,187,0,1
9521237,1528,1,188,0,1
9570569,1528,1,189,0,1
9619901,1528,1,190,0,1
9669233,1528,1,191,0,1
9718565,1528,1,192,0,1
9767897,1528,1,193,0,1
9817229,1528,1,194,0,1
9866565,1528,1,195,0,1
9915897,1528,1,196,0,1
9965229,1528,1,197,0,1
10014561,1528,1,198,0,1
10063893,1528,1,199,0,1
10113225,1528,1,200,0,1
10162557,1528,1,201,0,1
10211889,1528,1,202,0,1
10261225,1528,1,203,0,1
10310557,1528,1,204,0,1
10359889,1528,1,205,0,1
10409221,1528,1,206,0,1
10458553,1528,1,207,0,1
10507885,1528,1,208,0,1
10557217,1528,1,209,0,1
10606549,1528,1,210,0,1
10655885,1528,1,211,0,1
10705217,1528,1,212,0,1
10754549,1528,1,213,0,1
10803881,1528,1,214,0,1
10853213,1528,1,215,0,1
10902545,1528,1,216,0,1
10951877,1528,1,217,0,1
11001209,1528,1,218,0,1
11050541,1528,1,219,0,1
11099877,1528,1,220,0,1
11149209,1528,1,221,0,1
11198541,1528,1,222,0,1
11247873,1528,1,223,0,1
11297205,1528,1,224,0,1
11346537,1528,1,225,0,1
11395869,1528,1,226,0,1
11445201,1528,1,227,0,1
11494537,1528,1,228,0,1
11543869,1528,1,229,0,1
11593201,1528,1,230,0,1
11642533,1528,1,231,0,1
11691865,1528,1,232,0,1
11741197,1528,1,233,0,1
11790529,1528,1,234,0,1
11839861,1528,1,235,0,1
11889197,1528,1,236,0,1
11938529,1528,1,237,0,1
11987861,1528,1,238,0,1
12037193,1528,1,239,0,1
12086525,1528,1,240,0,1
12135857,1528,1,241,0,1
12185189,1528,1,242,0,1
12234521,1528,1,243,0,1
12283857,1528,1,244,0,1
12333189,1528,1,245,0,1
12382521,1528,1,246,0,1
12431853,1528,1,247,0,1
12481185,1528,1,248,0,1
12530517,1528,1,249,0,1
12579849,1528,1,250,0,1
12629181,1528,1,251,0,1
12678517,1528,1,252,0,1
12727849,1528,1,253,0,1
12777181,1528,1,254,0,1
12826513,1528,1,255,0,1
12875845,1528,1,256,0,1
12925177,1528,1,257,0,1
12974509,1528,1,258,0,1
13023841,1528,1,259,0,1
13073177,1528,1,260,0,1
13122509,1528,1,261,0,1
13171841,1528,1,262,0,1
13221173,1528,1,263,0,1
13270505,1528,1,264,0,1
13319837,1528,1,265,0,1
13369169,1528,1,266,0,1
13418501,1528,1,267,0,1
13467837,1528,1,268,0,1
13517169,1528,1,269,0,1
13566501,1528,1,270,0,1
13615833,1528,1,271,0,1
13665165,1528,1,272,0,1
13714497,1528,1,273,0,1
13763829,1528,1,274,0,1
13813161,1528,1,275,0,1
13862497,1528,1,276,0,1
13911829,1528,1,277,0,1
13961161,1528,1,278,0,1
14010493,1528,1,279,0,1
14059825,1528,1,280,0,1
14109157,1528,1,281,0,1
14158489,1528,1,282,0,1
14207821,1528,1,283,0,1
14257157,1528,1,284,0,1
14306489,1528,1,285,0,1
14355821,1528,1,286,0,1
14405153,1528,1,287,0,1
14454485,1528,1,288,0,1
14503817,1528,1,289,0,1
14553149,1528,1,290,0,1
14602481,1528,1,291,0,1
14651817,1528,1,292,0,1
14701149,1528,1,293,0,1
14750481,1528,1,294,0,1
14799813,1528,1,295,0,1
14849145,1528,1,296,0,1
14898477,1528,1,297,0,1
14947809,1528,1,298,0,1
14997141,1528,1,299,0,1
15046473,1528,1,300,0,1
15095809,1528,1,301,0,1
15145141,1528,1,302,0,1
15194473,1528,1,303,0,1
15243805,1528,1,304,0,1
15293137,1528,1,305,0,1
15342469,1528,1,306,0,1
15391801,1528,1,307,0,1
15441133,1528,1,308,0,1
15490469,1528,1,309,0,1
15539801,1528,1,310,0,1
15589133,1528,1,311,0,1
15638465,1528,1,312,0,1
15687797,1528,1,313,0,1
15737129,1528,1,314,0,1
15786461,1528,1,315,0,1
15835793,1528,1,316,0,1
15885129,1528,1,317,0,1
15934461,1528,1,318,0,1
15983793,1528,1,319,0,1
16033125,1528,1,320,0,1
16082457,1528,1,321,0,1
16131789,1528,1,322,0,1
16181121,1528,1,323,0,1
16230453,1528,1,324,0,1
16279789,1528,1,325,0,1
16329121,1528,1,326,0,1
16378453,1528,1,327,0,1
16427785,1528,1,328,0,1
16477117,1528,1,329,0,1
16526449,1528,1,330,0,1
16575781,1528,1,331,0,1
16625113,1528,1,332,0,1
16674449,1528,1,333,0,1
16723781,1528,1,334,0,1
16773113,1528,1,335,0,1
16822445,1528,1,336,0,1
16871777,1528,1,337,0,1
16921109,1528,1,338,0,1
16970441,1528,1,339,0,1
17019773,1528,1,340,0,1
17069109,1528,1,341,0,1
17118441,1528,1,342,0,1
17167773,1528,1,343,0,1
17217105,1528,1,344,0,1
17266437,1528,1,345,0,1
17315769,1528,1,346,0,1
17365101,1528,1,347,0,1
17414433,1528,1,348,0,1
17463769,1528,1,349,0,1
17513101,1528,1,350,0,1
17562433,1528,1,351,0,1
17611765,1528,1,352,0,1
17661097,1528,1,353,0,1
17710429,1528,1,354,0,1
17759761,1528,1,355,0,1
17809093,1528,1,356,0,1
17858429,1528,1,357,0,1
17907761,1528,1,358,0,1
17957093,1528,1,359,0,1
18006425,1528,1,360,0,1
18055757,1528,1,361,0,1
18105089,1528,1,362,0,1
18154421,1528,1,363,0,1
18203753,1528,1,364,0,1
18253089,1528,1,365,0,1
18302421,1528,1,366,0,1
18351753,1528,1,367,0,1
18401085,1528,1,368,0,1
18450417,1528,1,369,0,1
18499749,1528,1,370,0,1
18549081,1528,1,371,0,1
18598413,1528,1,372,0,1
18647745,1528,1,373,0,1
18697081,1528,1,374,0,1
18746413,1528,1,375,0,1
18795745,1528,1,376,0,1
18845077,1528,1,377,0,1
18894409,1528,1,378,0,1
18943741,1528,1,379,0,1
18993073,1528,1,380,0,1
19042405,1528,1,381,0,1
19091741,1528,1,382,0,1
19141073,1528,1,383,0,1
19190405,1528,1,384,0,1
19239737,1528,1,385,0,1
19289069,1528,1,386,0,1
19338401,1528,1,387,0,1
19387733,1528,1,388,0,1
19437065,1528,1,389,0,1
19486401,1528,1,390,0,1
19535733,1528,1,391,0,1
19585065,1528,1,392,0,1
19634397,1528,1,393,0,1
19683729,1528,1,394,0,1
19733061,1528,1,395,0,1
19782393,1528,1,396,0,1
19831725,1528,1,397,0,1
19881061,1528,1,398,0,1
19930393,1528,1,399,0,1
19979725,1528,1,400,0,1
20029057,1528,1,401,0,1
20078389,1528,1,402,0,1
20127721,1528,1,403,0,1
20177053,1528,1,404,0,1
20226385,1528,1,405,0,1
20275721,1528,1,406,0,1
20325053,1528,1,407,0,1
20374385,1528,1,408,0,1
20423717,1528,1,409,0,1
20473049,1528,1,410,0,1
20522381,1528,1,411,0,1
20571713,1528,1,412,0,1
20621045,1528,1,413,0,1
20670381,1528,1,414,0,1
20719713,1528,1,415,0,1
20769045,1528,1,416,0,1
20818377,1528,1,417,0,1
20867709,1528,1,418,0,1
20917041,1528,1,419,0,1
20966373,1528,1,420,0,1
21015705,1528,1,421,0,1
21065041,1528,1,422,0,1
21114096,1528,1,423,0,1
21114096,1528,1,424,0,1
