# sidx,nbytes,magic,seq,nbad,ok
16674205,1528,1,333,0,1
16723537,1528,1,334,0,1
16772869,1528,1,335,0,1
16822201,1528,1,336,0,1
16871533,1528,1,337,0,1
16920861,1528,0,3787151258,-1,0
16970193,1528,1,339,0,1
17019525,1528,1,340,0,1
17068857,1528,1,341,0,1
17118189,1528,1,342,0,1
17167521,1528,1,343,0,1
17216853,1528,1,344,0,1
17266185,1528,1,345,0,1
17315513,1528,0,2694905946,-1,0
17364845,1528,1,347,0,1
17414177,1528,1,348,0,1
17463509,1528,1,349,0,1
17512841,1528,1,350,0,1
17562173,1528,1,351,0,1
17611505,1528,1,352,0,1
17660837,1528,1,353,0,1
17710165,1528,0,7340130,-1,0
17759497,1528,1,355,0,1
17808829,1528,1,356,0,1
17858161,1528,1,357,0,1
17907493,1528,1,358,0,1
17956825,1528,1,359,0,1
18006157,1528,1,360,0,1
18055489,1528,1,361,0,1
18104817,1528,1,362,241,0
18154149,1528,1,363,0,1
18203481,1528,1,364,0,1
18252813,1528,1,365,0,1
18302145,1528,1,366,0,1
18351477,1528,1,367,0,1
18400809,1528,1,368,0,1
18450141,1528,1,369,0,1
18499469,1528,1,370,0,1
18548801,1528,1,371,0,1
18598133,1528,1,372,0,1
18647465,1528,1,373,0,1
18696797,1528,1,374,0,1
18746129,1528,1,375,0,1
18795461,1528,1,376,0,1
18844793,1528,1,377,0,1
18894125,1528,1,378,0,1
18943453,1528,0,1310785536,-1,0
18992785,1528,0,380,-1,0
19042117,1528,1,381,0,1
19091449,1528,1,382,0,1
19140781,1528,1,383,0,1
19190113,1528,1,384,0,1
19239445,1528,1,385,0,1
19288777,1528,1,386,0,1
19338105,1528,0,1310785536,-1,0
19387437,1528,1,388,0,1
19436769,1528,1,389,0,1
19486101,1528,1,390,0,1
19535433,1528,1,391,0,1
19584765,1528,1,392,0,1
19634097,1528,1,393,0,1
19683429,1528,1,394,0,1
19732757,1528,0,1418074898,-1,0
19782089,1528,1,396,0,1
19831421,1528,1,397,0,1
19880753,1528,1,398,0,1
19930085,1528,1,399,0,1
19979417,1528,1,400,0,1
20028749,1528,1,401,0,1
20078081,1528,1,402,0,1
20127409,1528,0,3469893650,-1,0
20176741,1528,1,404,0,1
20226073,1528,1,405,0,1
20275405,1528,1,406,0,1
20324737,1528,1,407,0,1
