# sidx,nbytes,magic,seq,nbad,ok
17710957,1528,1,354,0,1
17760293,1528,1,355,0,1
17809625,1528,1,356,0,1
17858961,1528,1,357,0,1
17908293,1528,1,358,0,1
17957629,1528,1,359,0,1
18006961,1528,1,360,0,1
18056297,1528,1,361,0,1
18105629,1528,1,362,0,1
18154965,1528,1,363,0,1
18204297,1528,1,364,0,1
18253633,1528,1,365,0,1
18302965,1528,1,366,0,1
18352301,1528,1,367,0,1
18401633,1528,1,368,0,1
18450969,1528,1,369,0,1
18500301,1528,1,370,0,1
18549637,1528,1,371,0,1
18598969,1528,1,372,0,1
18648305,1528,1,373,0,1
18697637,1528,1,374,0,1
18746969,1528,1,375,0,1
18796305,1528,1,376,0,1
18845637,1528,1,377,0,1
18894973,1528,1,378,0,1
18944305,1528,1,379,0,1
18993641,1528,1,380,0,1
19042973,1528,1,381,0,1
19092309,1528,1,382,0,1
19141641,1528,1,383,0,1
19190977,1528,1,384,0,1
19240309,1528,1,385,0,1
19289645,1528,1,386,0,1
19338977,1528,1,387,0,1
19388313,1528,1,388,0,1
19437645,1528,1,389,0,1
19486981,1528,1,390,0,1
19536313,1528,1,391,0,1
19585649,1528,1,392,0,1
19634981,1528,1,393,0,1
19684317,1528,1,394,0,1
19733649,1528,1,395,0,1
19782985,1528,1,396,0,1
19832317,1528,1,397,0,1
19881653,1528,1,398,0,1
19930985,1528,1,399,0,1
19980321,1528,1,400,0,1
20029653,1528,1,401,0,1
20078989,1528,1,402,0,1
20128321,1528,1,403,0,1
20177657,1528,1,404,0,1
20226989,1528,1,405,0,1
20276325,1528,1,406,0,1
20325657,1528,1,407,0,1
20374993,1528,1,408,0,1
20424325,1528,1,409,0,1
20473661,1528,1,410,0,1
20522993,1528,1,411,0,1
20572329,1528,1,412,0,1
20621661,1528,1,413,0,1
20670997,1528,1,414,0,1
20720329,1528,1,415,0,1
20769665,1528,1,416,0,1
20818997,1528,1,417,0,1
20868333,1528,1,418,0,1
20917665,1528,1,419,0,1
20967001,1528,1,420,0,1
21016333,1528,1,421,0,1
21065669,1528,1,422,0,1
21114096,1528,1,423,0,1
21114096,1528,1,424,0,1
