# sidx,nbytes,magic,seq,nbad,ok
8633249,1528,0,2905004316,-1,0
8682581,1528,0,2284116252,-1,0
8731917,1528,0,2376519964,-1,0
8781249,1528,0,2359742748,-1,0
8830581,1528,0,2837631260,-1,0
8879913,1528,0,2350960924,-1,0
8929245,1528,0,2351352092,-1,0
8978577,1528,0,2351356188,-1,0
9027909,1528,0,2351221020,-1,0
9077241,1528,0,2351356188,-1,0
9126577,1528,0,2351087900,-1,0
9175909,1528,0,2351091996,-1,0
9225241,1528,0,2351218972,-1,0
9274573,1528,0,2351354140,-1,0
9323905,1528,0,2368129308,-1,0
9373237,1528,0,2351352092,-1,0
9422569,1528,0,2350958876,-1,0
9471901,1528,0,2351089948,-1,0
9521237,1528,0,2367865116,-1,0
9570569,1528,0,2351087900,-1,0
9619901,1528,0,2351218972,-1,0
9669233,1528,0,2351350044,-1,0
9718565,1528,0,2351350044,-1,0
9767897,1528,0,2367996188,-1,0
9817229,1528,0,2351350044,-1,0
9866561,1528,0,2837889308,-1,0
9915897,1528,0,2351089948,-1,0
9965229,1528,0,2367736092,-1,0
10014561,1528,0,2284243228,-1,0
10063893,1528,0,2905000220,-1,0
10113225,1528,0,2368131356,-1,0
10162557,1528,0,2351223068,-1,0
10211889,1528,0,2368131356,-1,0
10261221,1528,0,2821116188,-1,0
10310557,1528,0,2367871260,-1,0
10359889,1528,0,2350962972,-1,0
10409221,1528,0,2301024540,-1,0
10458553,1528,0,2888227100,-1,0
10507885,1528,0,2367738140,-1,0
10557217,1528,0,2887958812,-1,0
10606549,1528,0,2359742748,-1,0
10655881,1528,0,2359738652,-1,0
10705217,1528,0,2368002332,-1,0
10754549,1528,0,2888223004,-1,0
10803881,1528,0,2359482652,-1,0
10853213,1528,0,2359478556,-1,0
10902545,1528,0,2351218972,-1,0
10951877,1528,0,2888220956,-1,0
11001209,1528,0,2376515868,-1,0
11050541,1528,0,2359738652,-1,0
11099873,1528,0,2351221020,-1,0
11149209,1528,0,2888223004,-1,0
11198541,1528,0,2376255772,-1,0
11247873,1528,0,2359478556,-1,0
11297205,1528,0,2351350044,-1,0
11346537,1528,0,2888220956,-1,0
11395869,1528,0,2351087900,-1,0
11445201,1528,0,2350956828,-1,0
11494533,1528,0,2351352092,-1,0
11543869,1528,0,2888223004,-1,0
11593201,1528,0,2351352092,-1,0
11642533,1528,0,2351221020,-1,0
11691865,1528,0,2351354140,-1,0
11741197,1528,0,2888225052,-1,0
11790529,1528,0,2367869212,-1,0
11839861,1528,0,2350960924,-1,0
11889193,1528,0,2351356188,-1,0
11938529,1528,0,2888227100,-1,0
11987861,1528,0,2368133404,-1,0
12037193,1528,0,2351225116,-1,0
12086525,1528,0,2359476508,-1,0
12135857,1528,0,2359480604,-1,0
12185189,1528,0,2351218972,-1,0
12234521,1528,0,2905002268,-1,0
12283853,1528,0,2359740700,-1,0
12333189,1528,0,2359744796,-1,0
12382521,1528,0,2350958876,-1,0
12431853,1528,0,2904742172,-1,0
12481185,1528,0,2359476508,-1,0
12530517,1528,0,2359476508,-1,0
12579849,1528,0,2367996188,-1,0
12629181,1528,0,2888220956,-1,0
12678513,1528,0,2359740700,-1,0
12727849,1528,0,2359740700,-1,0
12777181,1528,0,2367998236,-1,0
12826513,1528,0,2888223004,-1,0
12875845,1528,0,3834396698,-1,0
12925177,1528,0,3901505562,-1,0
12974509,1528,0,3884449818,-1,0
13023841,1528,0,3901227034,-1,0
13073173,1528,0,3900981274,-1,0
13122509,1528,0,3833872410,-1,0
13171841,1528,0,3951329306,-1,0
13221173,1528,0,3833888794,-1,0
13270505,1528,0,2760130586,-1,0
13319837,1528,0,3766763546,-1,0
13369169,1528,0,2760114202,-1,0
13418501,1528,0,3817078810,-1,0
13467833,1528,0,2693021722,-1,0
