path,dir,date,bytes,bw_mhz,env_corr,env_lag,verdict,meta_dir,has_frames,has_fslog,has_txlog
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/hunt_auto_20260801_094406/pair.iq,rev,2026-08-01,32000000,21.85,0.5044,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/hunt_auto_20260801_220503/pair.iq,rev,2026-08-01,32000000,38.25,0.4536,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/hunt_caloff_20260731_211423/pair.iq,rev,2026-07-31,32000000,36.49,0.4122,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/mab_20260809_195519_M16_r1/pair.iq,rev,2026-08-09,16000000,22.03,0.5158,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/mab_20260809_195519_M16_r2/pair.iq,rev,2026-08-09,16000000,22.03,0.5129,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/mab_20260809_195519_M16_r3/pair.iq,rev,2026-08-09,16000000,22.03,0.5206,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/mab_20260809_195519_M32_r1/pair.iq,rev,2026-08-09,16000000,39.98,0.5070,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/mab_20260809_195519_M32_r2/pair.iq,rev,2026-08-09,16000000,18.85,0.5203,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/mab_20260809_195519_M32_r3/pair.iq,rev,2026-08-09,16000000,22.03,0.5141,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/msweep_M16/pair.iq,rev,2026-08-09,16000000,22.03,0.5215,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/msweep_M32/pair.iq,rev,2026-08-09,16000000,22.03,0.5127,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/msweep_M64/pair.iq,rev,2026-08-09,16000000,22.03,0.5161,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/pumptime/pair.iq,rev,2026-08-10,1600000,39.94,0.5134,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/recover1/pair.iq,rev,2026-08-10,1600000,13.26,0.4903,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/recover2/pair.iq,rev,2026-08-10,1600000,22.21,0.5275,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/resid_M16/pair.iq,rev,2026-07-30,32000000,38.19,0.4342,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/resid_M64/pair.iq,rev,2026-07-30,32000000,37.97,0.4968,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/residual_20260730_201022/pair.iq,rev,2026-07-30,160000000,37.80,0.4320,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_004656/pair.iq,rev,2026-08-26,1600000,37.53,0.4712,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_005145/pair.iq,rev,2026-08-26,1600000,37.77,0.3967,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_005729/pair.iq,rev,2026-08-26,1600000,38.19,0.3951,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_010146/pair.iq,rev,2026-08-26,1600000,37.90,0.4688,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_015748/pair.iq,rev,2026-08-14,1600000,41.50,0.4808,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_020059/pair.iq,rev,2026-08-22,1600000,29.64,0.4099,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_020201/pair.iq,rev,2026-08-14,1600000,41.15,0.4168,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_020515/pair.iq,rev,2026-08-22,1600000,32.11,0.5929,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_021707/pair.iq,rev,2026-08-14,1600000,40.96,0.4605,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_022316/pair.iq,rev,2026-08-22,1600000,41.50,0.6965,1020,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_022900/pair.iq,rev,2026-08-22,1600000,41.50,0.7001,1020,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_034045/pair.iq,rev,2026-08-15,1600000,41.50,0.4178,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_070953/pair.iq,rev,2026-08-18,1600000,41.56,0.6099,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_071312/pair.iq,rev,2026-08-18,1600000,41.50,0.5347,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_071912/pair.iq,rev,2026-08-18,1600000,41.50,0.5114,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_072309/pair.iq,rev,2026-08-14,1600000,41.38,0.4224,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_072355/pair.iq,rev,2026-08-18,1600000,41.51,0.5142,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_073044/pair.iq,rev,2026-08-18,1600000,41.56,0.4731,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_073715/pair.iq,rev,2026-08-14,1600000,41.51,0.4353,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_074043/pair.iq,rev,2026-08-10,1600000,22.03,0.5034,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_074433/pair.iq,rev,2026-08-19,1600000,41.20,0.6068,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_074738/pair.iq,rev,2026-08-19,1600000,41.50,0.4154,1020,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_081131/pair.iq,rev,2026-08-18,1600000,41.51,0.5151,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_081213/pair.iq,rev,2026-08-19,1600000,40.66,0.6118,1020,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_081709/pair.iq,rev,2026-08-18,1600000,41.63,0.4624,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_082928/pair.iq,rev,2026-08-26,1600000,38.01,0.4151,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_083639/pair.iq,rev,2026-08-19,1600000,40.60,0.5808,1020,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_083955/pair.iq,rev,2026-08-26,1600000,38.25,0.4207,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_090344/pair.iq,rev,2026-08-19,1600000,40.96,0.6581,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_090749/pair.iq,rev,2026-08-19,1600000,41.69,0.5117,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_091337/pair.iq,rev,2026-08-19,1600000,40.96,0.5993,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_091642/pair.iq,rev,2026-08-18,1600000,41.51,0.5773,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_092005/pair.iq,rev,2026-08-19,1600000,41.63,0.5397,1020,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_093725/pair.iq,rev,2026-08-19,1600000,41.50,0.5379,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_094657/pair.iq,rev,2026-08-19,1600000,40.96,0.5918,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_103237/pair.iq,rev,2026-08-18,1600000,41.50,0.4737,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_103556/pair.iq,rev,2026-08-18,1600000,41.50,0.5207,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_104722/pair.iq,rev,2026-08-18,1600000,40.96,0.5461,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_105026/pair.iq,rev,2026-08-18,1600000,41.50,0.5437,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_105919/pair.iq,rev,2026-08-18,1600000,40.96,0.5319,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_111031/pair.iq,rev,2026-08-18,1600000,41.50,0.5514,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_111335/pair.iq,rev,2026-08-18,1600000,41.50,0.5541,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_111903/pair.iq,rev,2026-08-18,1600000,41.56,0.5207,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_120213/pair.iq,rev,2026-08-18,1600000,40.96,0.5685,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_121141/pair.iq,rev,2026-08-18,1600000,29.54,0.5549,1020,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_121538/pair.iq,rev,2026-08-19,1600000,41.50,0.5131,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_121825/pair.iq,rev,2026-08-18,1600000,41.50,0.5621,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_121857/pair.iq,rev,2026-08-19,1600000,41.50,0.4515,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_124444/pair.iq,rev,2026-08-18,1600000,41.63,0.4888,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_124500/pair.iq,rev,2026-08-26,1600000,37.62,0.4476,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_124832/pair.iq,rev,2026-08-18,1600000,41.50,0.5095,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_125503/pair.iq,rev,2026-08-26,1600000,38.20,0.4461,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_131602/pair.iq,rev,2026-08-18,1600000,41.50,0.5259,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_133323/pair.iq,rev,2026-08-18,1600000,41.50,0.5267,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_134237/pair.iq,rev,2026-08-18,1600000,40.96,0.5650,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_134951/pair.iq,rev,2026-08-18,1600000,40.96,0.5554,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_135439/pair.iq,rev,2026-08-18,1600000,41.50,0.5427,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_135641/pair.iq,rev,2026-08-19,1600000,41.50,0.4673,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_135741/pair.iq,rev,2026-08-18,1600000,17.11,0.4870,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_135957/pair.iq,rev,2026-08-19,1600000,41.50,0.5338,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_141340/pair.iq,rev,2026-08-19,1600000,41.50,0.5597,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_143126/pair.iq,rev,2026-08-15,1600000,41.51,0.5064,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_143428/pair.iq,rev,2026-08-26,1600000,37.93,0.4631,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_143812/pair.iq,rev,2026-08-26,1600000,22.16,0.5345,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_144243/pair.iq,rev,2026-08-15,1600000,41.38,0.5259,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_145130/pair.iq,rev,2026-08-15,1600000,41.51,0.4670,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_145440/pair.iq,rev,2026-08-26,1600000,38.25,0.4115,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_150724/pair.iq,rev,2026-08-15,1600000,41.51,0.4507,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_154709/pair.iq,rev,2026-08-26,1600000,37.86,0.4289,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_160359/pair.iq,rev,2026-08-14,1600000,41.50,0.4062,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_160601/pair.iq,rev,2026-08-26,1600000,38.14,0.4245,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_160806/pair.iq,rev,2026-08-14,1600000,41.50,0.4863,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_161317/pair.iq,rev,2026-08-14,1600000,41.15,0.4408,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_163749/pair.iq,rev,2026-08-18,1600000,41.56,0.5367,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_164054/pair.iq,rev,2026-08-18,1600000,41.51,0.5868,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_165505/pair.iq,rev,2026-08-18,1600000,40.96,0.6173,1020,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_170415/pair.iq,rev,2026-08-18,1600000,41.50,0.5395,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_171330/pair.iq,rev,2026-08-17,1600000,41.51,0.5385,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_171419/pair.iq,rev,2026-08-14,1600000,41.15,0.4191,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_171736/pair.iq,rev,2026-08-14,1600000,41.50,0.4181,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_171754/pair.iq,rev,2026-08-17,1600000,41.50,0.5374,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_172143/pair.iq,rev,2026-08-14,1600000,41.50,0.4569,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_180301/pair.iq,rev,2026-08-13,1600000,41.27,0.4948,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_183551/pair.iq,rev,2026-08-17,1600000,41.50,0.5171,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_184436/pair.iq,rev,2026-08-18,1600000,41.51,0.5275,1020,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_184800/pair.iq,rev,2026-08-18,1600000,41.50,0.5366,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_185113/pair.iq,rev,2026-08-19,1600000,41.51,0.5431,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_185140/pair.iq,rev,2026-08-21,1600000,41.50,0.4710,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_185252/pair.iq,rev,2026-08-18,1600000,41.50,0.4771,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_185432/pair.iq,rev,2026-08-19,1600000,41.50,0.6094,1020,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_185500/pair.iq,rev,2026-08-21,1600000,41.56,0.4705,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_185931/pair.iq,rev,2026-08-18,1600000,40.96,0.5468,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_192709/pair.iq,rev,2026-08-21,1600000,40.66,0.5885,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_193017/pair.iq,rev,2026-08-21,1600000,41.51,0.4310,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_193414/pair.iq,rev,2026-08-21,1600000,41.63,0.5849,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_193645/pair.iq,rev,2026-08-13,1600000,41.50,0.4492,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_194100/pair.iq,rev,2026-08-13,1600000,41.50,0.4547,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_195910/pair.iq,rev,2026-08-12,1600000,21.85,0.4984,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_200922/pair.iq,rev,2026-08-14,1600000,41.50,0.4024,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_201623/pair.iq,rev,2026-08-12,1600000,18.13,0.4584,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_202308/pair.iq,rev,2026-08-21,1600000,41.51,0.5216,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_202715/pair.iq,rev,2026-08-18,1600000,41.50,0.5385,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_203944/pair.iq,rev,2026-08-18,1600000,41.74,0.5221,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_204348/pair.iq,rev,2026-08-18,1600000,41.63,0.5468,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_204751/pair.iq,rev,2026-08-18,1600000,41.50,0.5073,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_205314/pair.iq,rev,2026-08-25,1600000,21.80,0.4700,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_205632/pair.iq,rev,2026-08-25,1600000,37.90,0.4000,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_205909/pair.iq,rev,2026-08-18,1600000,41.50,0.4827,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_210050/pair.iq,rev,2026-08-25,1600000,38.25,0.4036,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_210313/pair.iq,rev,2026-08-18,1600000,41.20,0.4600,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_210716/pair.iq,rev,2026-08-18,1600000,41.50,0.5379,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_211037/pair.iq,rev,2026-08-25,1600000,38.19,0.4001,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_211120/pair.iq,rev,2026-08-18,1600000,41.51,0.5183,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_211524/pair.iq,rev,2026-08-18,1600000,41.56,0.5179,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_211859/pair.iq,rev,2026-08-25,1600000,37.72,0.4722,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_211956/pair.iq,rev,2026-08-18,1600000,40.96,0.6029,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_212116/pair.iq,rev,2026-08-19,1600000,40.96,0.5911,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_212403/pair.iq,rev,2026-08-18,1600000,41.74,0.5604,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_212424/pair.iq,rev,2026-08-19,1600000,41.51,0.5244,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_212527/pair.iq,rev,2026-08-14,1600000,41.50,0.4027,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_212807/pair.iq,rev,2026-08-18,1600000,41.56,0.4650,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_212845/pair.iq,rev,2026-08-14,1600000,41.27,0.4174,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_213211/pair.iq,rev,2026-08-18,1600000,41.20,0.5332,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_213614/pair.iq,rev,2026-08-18,1600000,41.51,0.5302,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_213701/pair.iq,rev,2026-08-25,1600000,38.19,0.4003,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_213952/pair.iq,rev,2026-08-20,1600000,40.61,0.6305,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_214025/pair.iq,rev,2026-08-18,1600000,41.20,0.5207,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_214257/pair.iq,rev,2026-08-20,1600000,41.51,0.4455,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_214428/pair.iq,rev,2026-08-18,1600000,41.50,0.4593,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_214457/pair.iq,rev,2026-08-25,1600000,21.85,0.4758,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_214736/pair.iq,rev,2026-08-20,1600000,41.51,0.3603,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_214811/pair.iq,rev,2026-08-19,1600000,31.99,0.6426,1024,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_214832/pair.iq,rev,2026-08-18,1600000,41.51,0.5295,2604,DEGENERATE,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/restore_215119/pair.iq,rev,2026-08-19,1600000,41.51,0.5235,2604,DEGENERATE,rev,1,0,0
