456 1258 106
457 1257 51
458 1256 99
459 1260 51
460 1257 162
461 1257 92
462 1258 51
463 1257 97
464 1257 51
465 1257 99
466 1257 51
467 1258 102
468 1257 51
469 1256 140
470 1257 70
471 1257 51
472 1257 80
473 1257 51
474 1257 67
475 1257 51
476 1257 123
477 1257 73
478 1257 51
479 1257 83
480 1258 51
481 1257 86
482 1257 51
483 1258 73
484 1256 113
485 1257 51
486 1257 66
487 1257 51
488 1257 52
489 1257 51
490 1257 52
491 1256 102
492 1258 51
493 1257 51
494 1257 51
495 1257 52
496 1257 51
497 1257 51
498 1257 102
499 1257 51
500 1257 51
501 1257 51
502 1257 51
503 1257 51
504 1257 51
505 1257 51
506 1257 51
507 1259 102
508 1258 51
509 1257 51
510 1257 51
511 1258 51
512 1257 51
513 1257 51
514 1257 51
515 1258 51
516 1257 51
517 1257 51
518 1258 51
519 1257 51
520 1256 102
521 1258 0
522 1256 102
523 1259 0
524 1256 102
525 1258 51
526 1257 51
527 1257 51
528 1257 51
529 1257 51
530 1258 51
531 1257 51
532 1257 51
533 1257 51
534 1258 51
535 1257 51
536 1257 51
537 1258 0
538 1256 102
539 1260 0
540 1257 102
541 1260 0
542 1256 102
543 1258 0
544 1257 102
545 1258 0
546 1256 102
547 1258 0
548 1256 102
549 1259 0
550 1256 102
551 1258 0
552 1256 102
553 1258 0
554 1256 102
555 1258 0
556 1257 102
557 1259 0
558 1256 102
559 1259 0
560 1256 102
561 1258 0
562 1258 51
563 1257 51
564 1257 51
565 1257 51
566 1257 48234
567 1258 15368
568 1256 65094
569 1256 13070
570 1257 77670
571 1257 21097
572 1258 52650
573 1257 97
574 1258 51
575 1256 175
576 1259 0
577 1256 158
578 1257 109
579 1258 51
580 1257 106
581 1257 51
582 1257 87
583 1257 51
584 1256 141
585 1259 0
586 1256 155
587 1257 67
588 1257 51
589 1257 82
590 1258 51
591 1257 75
592 1257 51
593 1256 152
594 1258 74
595 1257 51
596 1257 79
597 1257 51
598 1257 81
599 1258 51
600 1256 128
